Rank,University,Location,Overall Score,Overall Teaching Score,Research Score,Research Quality,Industry Income Score,International Outlook Score
1035,Khon Kaen University,Thailand,0.0,30.3,16.4,41.4,46.4,35.9
1036,Khulna University of Engineering and Technology (KUET),Bangladesh,0.0,13.6,9.4,80.2,21.4,33.4
1037,Kore University of Enna,Italy,0.0,18.8,12.9,65.5,43.3,39.1
1038,Kumamoto University,Japan,0.0,32.6,18.8,40.8,81.2,39.1
1039,Kyoto Prefectural University of Medicine,Japan,0.0,33.9,16.2,50.8,68.3,20.1
1040,Lakehead University,Canada,0.0,16.3,24.2,53.5,42.0,59.5
1041,Landmark University,Nigeria,0.0,17.3,18.6,60.5,20.7,32.7
1042,Maharishi Markandeshwar University (MMU),India,0.0,27.1,10.0,56.5,18.4,32.6
1043,Medical University of Bialystok,Poland,0.0,39.3,12.0,40.5,40.2,30.3
1044,Medical University of Gdask,Poland,0.0,28.4,11.5,49.2,43.9,41.5
1045,Medical University of Warsaw,Poland,0.0,27.7,13.2,48.2,46.0,32.8
1046,Ming Chi University of Technology,Taiwan,0.0,18.9,27.9,45.9,67.5,33.7
1047,Minia University,Egypt,0.0,18.8,9.5,65.6,21.6,49.9
1048,Montana State University,United States,0.0,26.0,20.8,51.1,61.8,37.5
1049,Multimedia University,Malaysia,0.0,24.2,19.5,36.8,74.3,52.3
1050,National Central University,Taiwan,0.0,31.8,24.7,28.9,88.2,43.6
1051,National Chung Hsing University,Taiwan,0.0,25.5,25.1,34.2,75.1,34.8
1052,"National Institute of Technology, Raipur",India,0.0,27.2,13.8,66.0,23.4,16.6
1053,National Taipei University of Technology,Taiwan,0.0,27.2,25.0,37.5,85.9,43.7
1054,National University of Computer and Emerging Sciences,Pakistan,0.0,12.6,9.2,66.2,28.5,51.5
1055,National University of Uzbekistan named after Mirzo Ulugbek,Uzbekistan,0.0,24.2,11.5,49.3,27.0,58.2
1056,New Valley University,Egypt,0.0,21.9,8.2,68.2,17.3,48.3
1057,Nippon Medical School,Japan,0.0,29.2,10.9,58.4,48.2,21.1
1058,Northern Border University,Saudi Arabia,0.0,23.3,12.3,55.9,21.1,75.1
1059,Northwest University (China),China,0.0,25.7,14.7,52.4,50.7,24.2
1060,Oakland University,United States,0.0,26.2,16.4,47.2,46.8,38.9
1061,Palack University Olomouc,Czechia,0.0,23.3,24.8,44.9,39.4,60.4
1062,Pontifical Catholic University of Rio Grande do Sul (PUCRS),Brazil,0.0,33.2,19.5,40.7,58.6,36.4
1063,Public University of Navarre,Spain,0.0,24.4,15.1,51.8,39.5,46.1
1064,Riga Technical University,Latvia,0.0,25.9,24.1,32.9,52.6,63.3
1065,Riphah International University,Pakistan,0.0,14.7,10.0,72.8,17.3,48.9
1066,Rowan University,United States,0.0,29.0,12.7,47.8,38.6,39.0
1067,Sahand University of Technology,Iran,0.0,27.8,14.7,51.5,47.5,25.2
1068,San Diego State University,United States,0.0,22.1,12.4,62.1,56.4,36.0
1069,Seluk University,Turkey,0.0,25.8,24.3,37.9,67.5,32.4
1070,Semnan University,Iran,0.0,27.3,13.8,52.6,29.2,25.6
1071,Shahrood University of Technology,Iran,0.0,28.2,16.6,49.3,22.3,37.9
1072,Shanghai Normal University,China,0.0,30.3,16.2,53.4,41.6,27.9
1073,Shantou University,China,0.0,18.9,17.2,63.3,41.7,40.2
1074,South Dakota State University,United States,0.0,26.0,17.8,46.9,40.1,37.0
1075,SRM Institute of Science and Technology,India,0.0,23.2,12.1,58.3,25.4,26.2
1076,Suez Canal University,Egypt,0.0,20.8,9.6,56.8,27.3,50.8
1077,Suez University,Egypt,0.0,15.3,10.0,67.9,24.1,48.6
1078,Taibah University,Saudi Arabia,0.0,14.3,10.6,58.4,20.3,75.8
1079,Tallinn University,Estonia,0.0,25.1,24.3,43.6,22.1,59.9
1080,Tanta University,Egypt,0.0,19.1,9.4,62.4,22.0,48.1
1081,Technical University of Madrid,Spain,0.0,25.5,18.1,48.8,68.1,54.6
1082,Technische Universitt Ilmenau,Germany,0.0,33.2,22.4,33.7,76.9,63.6
1083,Technological University Dublin,Ireland,0.0,17.9,13.7,48.4,55.7,64.3
1084,The Hashemite University,Jordan,0.0,13.7,15.3,53.4,31.8,65.7
1085,The New School,United States,0.0,28.8,14.9,47.2,27.3,61.9
1086,Tokyo University of Agriculture and Technology,Japan,0.0,34.0,28.8,30.2,84.8,38.8
1087,Toyota Technological Institute,Japan,0.0,27.8,20.2,44.6,71.5,35.3
1088,Universidade Federal de Santa Catarina,Brazil,0.0,33.7,22.4,40.4,66.2,35.9
1089,Universidad Peruana Cayetano Heredia,Peru,0.0,17.4,13.7,57.2,29.2,49.7
1090,Universit de Poitiers,France,0.0,30.1,25.6,32.0,43.0,62.8
1091,Universit dOrlans,France,0.0,18.6,15.8,46.9,46.6,70.2
1092,Universiti Malaysia Terengganu (UMT),Malaysia,0.0,18.4,21.1,52.8,36.7,57.5
1093,Universiti Sultan Zainal Abidin,Malaysia,0.0,24.1,12.6,59.8,18.3,49.5
1094,Universiti Tunku Abdul Rahman (UTAR),Malaysia,0.0,19.8,16.1,51.8,58.6,47.7
1095,University of Algarve,Portugal,0.0,18.2,20.6,54.4,27.3,63.5
1096,University of Alicante,Spain,0.0,26.1,21.3,46.9,56.4,40.9
1097,University of Almera,Spain,0.0,21.6,19.9,48.7,30.8,44.6
1098,University of Bedfordshire,United Kingdom,0.0,16.6,14.0,56.4,30.1,84.7
1099,University of Belgrade,Serbia,0.0,22.4,27.8,50.0,37.6,41.5
1100,University of Bergamo,Italy,0.0,17.4,22.0,52.5,31.1,37.4
1101,University of Bisha,Saudi Arabia,0.0,19.9,8.6,63.4,16.6,74.3
1102,University of Bucharest,Romania,0.0,22.9,22.6,51.4,26.4,28.3
1103,University of Chile,Chile,0.0,25.6,21.3,48.3,55.8,49.6
1104,University of Colombo,Sri Lanka,0.0,24.9,10.1,60.8,24.8,40.8
1105,University of Deusto,Spain,0.0,20.4,23.7,47.5,38.8,47.5
1106,University of Dhaka,Bangladesh,0.0,20.1,10.3,67.2,21.4,48.3
1107,University of East London,United Kingdom,0.0,20.9,15.4,46.4,30.7,87.3
1108,"University of Education, Lahore",Pakistan,0.0,10.7,9.3,69.5,16.1,50.5
1109,University of Ghana,Ghana,0.0,17.3,25.5,44.8,44.1,49.5
1110,University of Gloucestershire,United Kingdom,0.0,18.6,14.1,56.2,24.6,65.5
1111,University of Hradec Krlov,Czechia,0.0,21.0,15.6,52.9,22.5,62.8
1112,University of Ibadan,Nigeria,0.0,30.1,13.4,57.8,20.9,42.5
1113,University of Isfahan,Iran,0.0,28.6,18.0,45.3,34.0,36.1
1114,University of Jeddah,Saudi Arabia,0.0,17.7,9.9,55.0,19.1,70.9
1115,University of Kragujevac,Serbia,0.0,23.8,11.3,60.1,27.0,32.3
1116,University of Kurdistan,Iran,0.0,15.2,15.4,69.9,24.5,39.5
1117,University of la Costa,Colombia,0.0,13.7,10.1,68.8,18.6,54.9
1118,University of Lagos,Nigeria,0.0,15.7,14.9,64.5,21.5,42.4
1119,University of La Laguna,Spain,0.0,23.9,16.9,55.9,31.3,50.0
1120,University of Latvia,Latvia,0.0,19.8,28.6,45.0,54.0,50.4
1121,University of Mohaghegh Ardabili,Iran,0.0,22.3,18.4,62.6,20.0,38.1
1122,University of Murcia,Spain,0.0,23.4,19.8,52.9,57.0,37.0
1123,University of Northern British Columbia (UNBC),Canada,0.0,21.1,22.4,50.6,20.3,54.7
1124,"University of Occupational and Environmental Health, Japan",Japan,0.0,28.3,11.7,51.5,50.3,22.1
1125,University of Oviedo,Spain,0.0,29.3,18.4,48.4,42.9,40.8
1126,University of Patras,Greece,0.0,17.4,18.4,56.1,69.3,34.7
1127,University of Pcs,Hungary,0.0,40.9,18.7,35.2,39.0,57.4
1128,University of Peshawar,Pakistan,0.0,19.7,12.3,64.7,26.8,47.8
1129,University of Rajshahi,Bangladesh,0.0,14.8,9.7,75.7,20.6,40.6
1130,University of Sargodha,Pakistan,0.0,19.8,12.9,58.7,19.1,48.6
1131,University of Sfax,Tunisia,0.0,32.9,13.4,41.3,40.2,45.2
1132,University of South Bohemia in esk Budjovice,Czechia,0.0,23.3,17.7,50.4,23.2,54.8
1133,University of South Dakota,United States,0.0,34.5,16.3,40.2,37.1,31.0
1134,University of Sulaimani,Iraq,0.0,18.9,8.4,67.9,17.2,36.7
1135,University of Szeged,Hungary,0.0,30.9,18.3,40.2,47.2,57.1
1136,"University of Technology, Iraq",Iraq,0.0,24.7,9.9,65.8,22.9,24.3
1137,University of the Aegean,Greece,0.0,19.1,22.5,49.0,78.6,32.3
1138,"University of the Andes, Colombia",Colombia,0.0,23.8,21.0,47.6,36.3,58.9
1139,University of the Azores,Portugal,0.0,21.3,19.8,56.1,19.2,49.3
1140,University of the Free State,South Africa,0.0,21.7,20.0,49.3,34.3,51.4
1141,University of Tours,France,0.0,29.5,16.4,43.7,46.6,61.9
1142,University of West London,United Kingdom,0.0,20.5,10.0,52.1,18.9,90.8
1143,University of Zaragoza,Spain,0.0,27.6,19.7,48.2,69.0,43.5
1144,University of ilina,Slovakia,0.0,26.2,19.6,44.3,35.5,34.3
1145,Urmia University of Technology,Iran,0.0,11.7,15.2,66.0,20.2,31.0
1146,Vilnius University,Lithuania,0.0,27.2,18.3,48.1,45.9,48.8
1147,Yarmouk University,Jordan,0.0,22.7,13.8,52.6,24.9,57.0
1148,Yaar University,Turkey,0.0,21.6,12.0,57.4,18.9,43.0
1149,Yokohama City University,Japan,0.0,28.0,10.8,60.2,64.2,29.0
1150,Zagazig University,Egypt,0.0,15.7,10.2,68.6,34.5,49.1
1151,Zanjan University of Medical Sciences,Iran,0.0,35.0,12.5,55.8,30.5,24.7
1152,Zewail City of Science and Technology,Egypt,0.0,26.2,13.7,50.7,27.8,39.2
1153,ZHAW Zurich University of Applied Sciences,Switzerland,0.0,22.6,17.0,46.7,60.3,71.9
1154,Zhejiang University of Finance and Economics,China,0.0,13.7,12.9,69.7,31.6,28.5
1155,Adolfo Ibez University,Chile,0.0,15.3,17.0,41.8,21.8,63.2
1156,Aichi Medical University,Japan,0.0,29.5,14.2,44.0,47.6,22.3
1157,Akdeniz University,Turkey,0.0,23.3,25.3,38.8,59.4,25.4
1158,Al-Farabi Kazakh National University,Kazakhstan,0.0,29.4,11.9,24.2,18.3,86.3
1159,Al-Hussein Bin Talal University,Jordan,0.0,11.2,11.1,49.3,18.9,48.1
1160,American International University  Bangladesh,Bangladesh,0.0,12.1,9.2,57.8,23.1,31.3
1161,"Amity University, Gurugram",India,0.0,19.9,11.8,46.0,17.1,29.2
1162,An-Najah National University,Palestine,0.0,20.7,11.0,44.6,23.2,63.9
1163,"Arab Academy for Science, Technology and Maritime Transport",Egypt,0.0,29.4,17.0,39.4,26.8,52.1
1164,Ariel University,Israel,0.0,16.6,19.6,40.3,36.3,33.7
1165,Assiut University,Egypt,0.0,19.0,11.3,49.2,23.6,58.2
1166,Autonomous University of Sinaloa,Mexico,0.0,14.7,2.9,55.6,16.4,40.3
1167,Babe-Bolyai University,Romania,0.0,19.3,16.4,48.9,31.0,38.2
1168,"Balochistan University of Information Technology, Engineering and Management Sciences (BUITEMS)",Pakistan,0.0,14.0,9.7,46.2,19.0,49.2
1169,Bandung Institute of Technology (ITB),Indonesia,0.0,22.6,17.5,30.3,39.4,39.5
1170,Bayero University,Nigeria,0.0,21.1,9.5,52.0,17.2,48.8
1171,Bharathidasan University,India,0.0,34.6,17.5,36.6,29.4,31.0
1172,BINUS University,Indonesia,0.0,21.1,21.0,35.2,49.6,35.8
1173,Botswana International University of Science and Technology (BIUST),Botswana,0.0,26.0,13.6,32.9,17.7,75.7
1174,Bu-Ali Sina University,Iran,0.0,23.5,17.1,47.5,24.7,26.5
1175,Budapest University of Technology and Economics,Hungary,0.0,22.4,19.3,34.2,64.2,38.3
1176,Canterbury Christ Church University,United Kingdom,0.0,24.4,13.4,45.7,18.9,64.3
1177,Changzhou University,China,0.0,17.1,14.4,49.3,64.3,20.1
1178,Chaoyang University of Technology,Taiwan,0.0,14.5,21.6,38.1,49.6,42.2
1179,Chosun University,South Korea,0.0,22.8,22.5,26.4,73.5,33.8
1180,Chung Yuan Christian University,Taiwan,0.0,17.7,25.7,36.9,64.9,41.8
1181,Cochin University of Science and Technology,India,0.0,38.2,22.0,29.9,39.6,21.8
1182,Comenius University in Bratislava,Slovakia,0.0,30.8,16.5,37.3,28.5,52.5
1183,Damanhour University,Egypt,0.0,12.0,8.5,57.1,16.7,48.4
1184,Diego Portales University,Chile,0.0,15.8,11.9,53.8,18.4,54.3
1185,Durban University of Technology,South Africa,0.0,19.4,13.4,40.5,20.3,46.7
1186,Duzce University,Turkey,0.0,15.9,16.8,46.7,55.5,30.8
1187,Ege University,Turkey,0.0,31.3,15.1,33.1,58.1,26.3
1188,Erciyes University,Turkey,0.0,21.8,14.3,42.7,48.3,31.0
1189,Federal University of Lavras,Brazil,0.0,30.7,17.0,28.4,29.1,28.2
1190,Federal University of Santa Maria,Brazil,0.0,33.4,12.1,34.1,28.7,25.8
1191,Federal University of So Carlos,Brazil,0.0,33.4,20.9,33.1,51.5,31.5
1192,Federal University of Technology Akure,Nigeria,0.0,24.5,10.9,43.4,18.8,45.9
1193,"Federal University of Technology, Minna",Nigeria,0.0,16.4,8.2,47.6,16.5,41.9
1194,Federal University of Uberlndia,Brazil,0.0,27.7,13.5,34.7,42.4,24.7
1195,Firat University,Turkey,0.0,18.2,9.9,59.2,23.2,31.5
1196,Fu Jen Catholic University,Taiwan,0.0,21.9,28.8,28.3,73.5,29.6
1197,Gauhati University,India,0.0,36.7,27.6,28.4,37.3,22.6
1198,Gazi University,Turkey,0.0,26.0,16.4,32.4,65.4,22.4
1199,Gebze Technical University,Turkey,0.0,19.2,20.1,42.6,42.1,33.7
1200,German Jordanian University,Jordan,0.0,22.1,12.1,40.7,23.1,81.8
1201,Gifu University,Japan,0.0,29.4,23.3,29.4,67.6,29.6
1202,Guru Ghasidas Vishwavidyalaya,India,0.0,16.1,10.5,55.5,21.6,22.8
1203,Guru Jambheshwar University of Science and Technology,India,0.0,30.6,10.4,44.9,30.9,18.2
1204,Gyeongsang National University,South Korea,0.0,27.1,18.0,34.2,52.5,25.4
1205,Hallym University,South Korea,0.0,27.2,21.0,36.6,65.2,23.1
1206,Halmstad University,Sweden,0.0,16.2,15.6,49.8,29.6,65.5
1207,Helwan University,Egypt,0.0,22.5,9.0,40.4,21.7,47.0
1208,Hindustan Institute of Technology and Science,India,0.0,22.8,10.2,43.1,19.8,24.0
1209,Hitotsubashi University,Japan,0.0,31.0,20.7,29.3,24.9,67.2
1210,Ho Chi Minh City Open University,Vietnam,0.0,9.9,10.3,66.0,15.9,43.4
1211,Hosei University,Japan,0.0,15.8,11.2,44.9,32.2,38.9
1212,Hyogo Medical University,Japan,0.0,30.6,14.0,43.2,51.6,19.5
1213,Ibn Tofal University,Morocco,0.0,24.6,14.7,45.0,21.7,26.9
1214,Ilam University,Iran,0.0,18.3,13.3,52.9,39.3,31.9
1215,Ilia State University,Georgia,0.0,18.2,9.7,49.6,16.6,52.4
1216,Incheon National University,South Korea,0.0,19.5,18.0,36.9,40.7,35.8
1217,Indian Institute of Science Education and Research Bhopal,India,0.0,30.4,20.0,28.2,23.6,24.1
1218,Indian Institute of Science Education and Research Kolkata,India,0.0,36.6,19.4,36.7,31.7,24.5
1219,"Indian Institute of Science Education and Research, Pune",India,0.0,39.2,17.3,32.2,28.8,37.5
1220,I-Shou University,Taiwan,0.0,15.3,23.9,31.4,58.7,39.8
1221,Istanbul Medeniyet University,Turkey,0.0,18.7,10.6,51.9,18.5,27.4
1222,Istanbul University,Turkey,0.0,24.8,20.6,30.1,46.4,40.7
1223,Jiangsu Normal University,China,0.0,16.7,12.3,47.0,30.6,25.5
1224,Jimma University,Ethiopia,0.0,15.4,9.3,58.6,18.0,37.2
1225,Kagawa University,Japan,0.0,25.6,13.1,32.8,55.7,29.5
1226,Kangwon National University,South Korea,0.0,23.4,24.1,33.7,52.9,24.0
1227,Kansai Medical University,Japan,0.0,28.3,11.2,49.6,45.5,20.5
1228,Karunya Institute of Technology and Sciences,India,0.0,20.4,13.9,59.6,23.5,22.9
1229,Kaunas University of Technology,Lithuania,0.0,22.6,17.4,46.4,40.6,40.5
1230,Kharazmi University,Iran,0.0,29.6,14.6,44.8,25.1,34.0
1231,Khulna University,Bangladesh,0.0,18.3,10.0,43.0,18.8,42.8
1232,Kindai University,Japan,0.0,18.1,11.6,50.3,52.4,32.4
1233,King Mongkut's University of Technology North Bangkok,Thailand,0.0,16.8,13.2,55.8,46.9,29.3
1234,Kohat University of Science and Technology,Pakistan,0.0,14.3,14.2,52.4,21.0,60.7
1235,Kookmin University,South Korea,0.0,24.1,20.3,24.8,56.1,37.3
1236,Kurume University,Japan,0.0,28.0,12.5,43.2,45.9,23.5
1237,Kuwait University,Kuwait,0.0,18.8,10.8,50.6,30.8,61.5
1238,Kwame Nkrumah University of Science and Technology,Ghana,0.0,16.3,17.2,49.4,45.1,47.3
1239,Kyushu Institute of Technology (Kyutech),Japan,0.0,26.9,15.9,29.2,67.8,39.4
1240,Lebanese University,Lebanon,0.0,38.3,19.2,22.6,21.0,79.2
1241,Lodz University of Technology,Poland,0.0,23.4,15.9,30.7,61.9,32.9
1242,Lorestan University,Iran,0.0,27.8,11.7,47.0,24.8,26.6
1243,Mae Fah Luang University,Thailand,0.0,16.0,13.5,49.3,35.5,58.2
1244,Maejo University,Thailand,0.0,14.1,9.2,53.4,32.9,39.4
1245,Makerere University,Uganda,0.0,20.9,6.4,45.1,20.1,67.4
1246,Manav Rachna International Institute of Research and Studies,India,0.0,36.6,10.2,36.4,20.5,20.6
1247,Manipal University Jaipur,India,0.0,21.4,13.8,54.5,27.2,29.0
1248,Medical University of Lublin,Poland,0.0,31.1,13.0,31.6,36.1,36.2
1249,Medical University of Silesia in Katowice,Poland,0.0,31.0,12.7,37.1,31.8,25.3
1250,Medical University of Sofia,Bulgaria,0.0,31.9,20.7,31.5,47.1,51.8
1251,"Mehran University of Engineering and Technology, Jamshoro, Pakistan",Pakistan,0.0,15.7,10.6,56.5,21.4,48.7
1252,Mendel University in Brno,Czechia,0.0,19.2,19.3,36.1,21.9,58.1
1253,Menoufia University,Egypt,0.0,14.1,9.4,58.3,28.6,48.2
1254,Miguel Hernndez University of Elche,Spain,0.0,19.9,18.8,43.8,62.5,41.9
1255,Mirpur University of Science and Technology,Pakistan,0.0,9.0,9.7,56.5,20.3,48.9
1256,Mohammed V University of Rabat,Morocco,0.0,28.5,15.5,35.0,40.8,31.8
1257,Mutah University,Jordan,0.0,28.0,12.8,33.6,20.8,62.5
1258,Nagaoka University of Technology,Japan,0.0,34.4,15.7,19.4,64.4,43.1
1259,Nagasaki University,Japan,0.0,30.2,15.2,31.5,53.7,39.9
1260,Nagoya City University,Japan,0.0,31.3,16.9,35.9,64.9,25.0
1261,Nagoya Institute of Technology,Japan,0.0,22.9,21.3,23.1,74.2,31.6
1262,National Chengchi University,Taiwan,0.0,26.2,28.5,24.5,51.5,52.2
1263,National Chung Cheng University,Taiwan,0.0,22.2,22.7,26.0,73.2,28.1
1264,"National Institute of Applied Sciences, Strasbourg (INSA Strasbourg)",France,0.0,23.8,15.8,29.8,46.8,71.9
1265,National Institute of Technology Delhi,India,0.0,31.0,13.0,42.2,19.5,27.0
1266,National Institute of Technology Srinagar,India,0.0,26.1,12.8,43.0,18.4,25.8
1267,National Institute of Technology Warangal,India,0.0,23.7,14.0,47.8,24.6,25.2
1268,National Kaohsiung University of Science and Technology,Taiwan,0.0,17.2,18.8,38.1,63.0,27.7
1269,National Taiwan Ocean University,Taiwan,0.0,20.2,26.1,29.0,57.9,34.6
1270,National Textile University,Pakistan,0.0,12.8,13.8,56.5,29.2,45.9
1271,National University of Distance Education (UNED),Spain,0.0,18.3,19.5,39.5,43.6,31.4
1272,Necmettin Erbakan University,Turkey,0.0,37.3,15.0,37.6,24.1,40.1
1273,Nicolaus Copernicus University in Toru,Poland,0.0,27.2,22.3,37.3,31.9,34.1
1274,Niigata University,Japan,0.0,30.5,15.6,40.8,49.4,29.0
1275,Nile University,Egypt,0.0,17.7,12.4,42.5,38.3,29.4
1276,Nova Southeastern University,United States,0.0,38.3,13.3,35.2,51.0,36.8
1277,Opole University of Technology,Poland,0.0,19.0,15.2,38.0,23.1,43.3
1278,Osaka Metropolitan University,Japan,0.0,29.2,19.6,29.3,80.5,26.7
1279,Osmania University,India,0.0,34.2,16.8,34.2,30.9,21.9
1280,Paris Nanterre University,France,0.0,21.0,17.1,28.9,38.6,68.0
1281,Pavol Jozef afrik University in Koice,Slovakia,0.0,40.2,10.4,21.4,25.9,61.2
1282,Persian Gulf University,Iran,0.0,17.9,14.4,44.3,22.1,41.2
1283,Pondicherry University,India,0.0,33.5,17.3,38.7,39.8,21.5
1284,Pontifcia Universidade Catlica do Paran,Brazil,0.0,24.8,13.5,42.2,44.9,31.2
1285,Port Said University,Egypt,0.0,13.1,10.0,57.0,27.9,47.2
1286,Pozna University of Life Sciences,Poland,0.0,25.8,12.6,42.4,30.8,30.6
1287,Poznan University of Medical Sciences,Poland,0.0,27.7,13.7,44.5,42.5,35.4
1288,Poznan University of Technology,Poland,0.0,22.1,14.3,35.9,47.3,30.2
1289,Prince of Songkla University,Thailand,0.0,24.3,15.3,35.8,48.3,38.1
1290,Pukyong National University,South Korea,0.0,27.2,16.2,33.3,46.2,33.7
1291,Qom University of Medical Sciences,Iran,0.0,36.7,11.3,36.3,22.3,24.3
1292,Rajshahi University of Engineering and Technology,Bangladesh,0.0,14.1,8.7,61.4,18.6,33.7
1293,Razi University,Iran,0.0,27.1,15.5,40.3,48.7,27.2
1294,Saitama Medical University,Japan,0.0,27.2,10.7,40.8,43.7,18.5
1295,Salahaddin UniversityErbil,Iraq,0.0,17.8,7.9,61.0,16.6,35.8
1296,Sapporo Medical University,Japan,0.0,30.9,13.2,34.1,56.1,17.7
1297,Sathyabama Institute of Science and Technology,India,0.0,31.1,10.1,42.6,21.6,28.5
1298,Saudi Electronic University,Saudi Arabia,0.0,9.9,8.9,62.2,17.8,74.7
1299,Sefako Makgatho Health Sciences University,South Africa,0.0,25.4,10.6,48.1,18.3,47.5
1300,Seoul National University of Science and Technology (SeoulTech),South Korea,0.0,30.5,21.0,33.1,50.9,33.5
1301,Shahid Bahonar University of Kerman,Iran,0.0,20.9,15.2,47.5,27.0,26.3
1302,Shahid Chamran University of Ahvaz,Iran,0.0,29.4,19.4,39.9,50.2,27.5
1303,Shahid Sadoughi University of Medical Sciences,Iran,0.0,42.8,11.0,25.1,18.9,22.1
1304,Shahrekord University,Iran,0.0,23.2,13.9,53.4,19.5,23.3
1305,Sharda University,India,0.0,27.9,13.3,48.2,22.0,42.3
1306,Shiga University of Medical Science,Japan,0.0,32.0,12.8,33.1,61.2,24.7
1307,Shinshu University,Japan,0.0,26.8,17.6,30.4,61.2,31.5
1308,Showa University,Japan,0.0,33.3,11.0,40.0,40.7,20.3
1309,Sidi Mohamed Ben Abdellah University,Morocco,0.0,26.2,12.1,42.9,22.6,25.1
1310,Silesian University of Technology,Poland,0.0,24.2,16.3,44.6,42.7,31.6
1311,Sohag University,Egypt,0.0,14.0,9.1,55.2,19.0,50.7
1312,Soonchunhyang University,South Korea,0.0,24.0,27.9,33.1,54.6,34.6
1313,Soongsil University,South Korea,0.0,27.3,16.3,27.6,51.9,35.3
1314,South Valley University  (Egypt),Egypt,0.0,15.4,9.7,57.1,18.8,48.5
1315,Sri Venkateswara University,India,0.0,36.2,11.6,26.3,25.6,29.2
1316,tefan cel Mare University of Suceava,Romania,0.0,15.3,13.7,46.7,20.7,39.2
1317,St Francis Xavier University,Canada,0.0,16.7,18.1,48.0,27.9,54.5
1318,Suranaree University of Technology,Thailand,0.0,21.7,17.8,29.6,52.2,36.7
1319,SWPS University,Poland,0.0,16.8,12.9,50.2,18.6,51.6
1320,Technical University of Cartagena,Spain,0.0,26.1,12.9,41.1,36.8,40.6
1321,Technical University of Crete,Greece,0.0,14.3,11.3,45.9,41.6,38.0
1322,Texas State University,United States,0.0,18.3,20.2,48.1,36.6,45.7
